"batch_id","event_type","payload","batch_created_at"
"scheduled__2025-04-17T20:00:00+00:00","store_event","{""created_at"": ""2025-04-18 18:57:28"", ""name"": ""GCDEa"", ""tax_id"": 657835260064, ""status"": ""active""}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","store_event","{""created_at"": ""2025-04-18 18:51:28"", ""name"": ""ojYFOyI"", ""tax_id"": 966336194556, ""status"": ""active""}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","product_event","{""created_at"": ""2025-04-18 19:05:28"", ""name"": ""znhVfFeaiJ""}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","product_event","{""created_at"": ""2025-04-18 19:21:28"", ""name"": ""SwcOPZEE""}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","order_event","{""created_at"": ""2025-04-18 18:46:28"", ""user_id"": 5462}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","order_event","{""created_at"": ""2025-04-18 18:56:28"", ""user_id"": 7714}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","order_event","{""created_at"": ""2025-04-18 18:38:28"", ""user_id"": 6281}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","order_event","{""created_at"": ""2025-04-18 19:32:28"", ""user_id"": 8656}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","order_event","{""created_at"": ""2025-04-18 19:08:28"", ""user_id"": 497}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","order_event","{""created_at"": ""2025-04-18 19:16:28"", ""user_id"": 6475}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","order_event","{""created_at"": ""2025-04-18 18:42:28"", ""user_id"": 4851}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","order_event","{""created_at"": ""2025-04-18 19:11:28"", ""user_id"": 6047}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","order_event","{""created_at"": ""2025-04-18 18:47:28"", ""user_id"": 5554}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","order_event","{""created_at"": ""2025-04-18 18:56:28"", ""user_id"": 8207}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-18 19:23:28"", ""order_id"": 4206, ""store_id"": 8617, ""product_id"": 906, ""quantity"": 1}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-18 19:03:28"", ""order_id"": 4206, ""store_id"": 457, ""product_id"": 49, ""quantity"": 7}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-18 19:31:28"", ""order_id"": 10163, ""store_id"": 5143, ""product_id"": 890, ""quantity"": 7}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-18 19:01:28"", ""order_id"": 3207, ""store_id"": 2050, ""product_id"": 524, ""quantity"": 9}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-18 19:00:28"", ""order_id"": 3207, ""store_id"": 6966, ""product_id"": 15, ""quantity"": 10}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-18 19:01:28"", ""order_id"": 2605, ""store_id"": 11814, ""product_id"": 814, ""quantity"": 4}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-18 19:15:28"", ""order_id"": 2605, ""store_id"": 10740, ""product_id"": 408, ""quantity"": 5}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-18 19:34:28"", ""order_id"": 6699, ""store_id"": 9112, ""product_id"": 34, ""quantity"": 1}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-18 18:37:28"", ""order_id"": 6699, ""store_id"": 11707, ""product_id"": 306, ""quantity"": 6}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-18 18:56:28"", ""order_id"": 6699, ""store_id"": 3118, ""product_id"": 439, ""quantity"": 7}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-18 19:03:28"", ""order_id"": 14036, ""store_id"": 11112, ""product_id"": 757, ""quantity"": 8}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-18 18:59:28"", ""order_id"": 3138, ""store_id"": 11630, ""product_id"": 30, ""quantity"": 10}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-18 18:50:28"", ""order_id"": 1872, ""store_id"": 4366, ""product_id"": 103, ""quantity"": 2}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-18 18:51:28"", ""order_id"": 1872, ""store_id"": 8360, ""product_id"": 160, ""quantity"": 6}","2025-04-18 19:34:28"
"scheduled__2025-04-17T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-18 18:50:28"", ""order_id"": 1872, ""store_id"": 13131, ""product_id"": 889, ""quantity"": 6}","2025-04-18 19:34:28"
