"batch_id","event_type","payload","batch_created_at"
"scheduled__2025-04-19T12:00:00+00:00","store_event","{""created_at"": ""2025-04-20 09:07:55"", ""name"": ""gKFIy"", ""tax_id"": 158230994978, ""status"": ""active""}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","store_event","{""created_at"": ""2025-04-20 09:10:55"", ""name"": ""ZuomvTkA"", ""tax_id"": 103989523631, ""status"": ""active""}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","product_event","{""created_at"": ""2025-04-20 08:54:55"", ""name"": ""cZBQbI"", ""price"": 344.22}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","product_event","{""created_at"": ""2025-04-20 08:41:55"", ""name"": ""MIeMee"", ""price"": 96.83}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","order_event","{""created_at"": ""2025-04-20 09:02:55"", ""user_id"": 1788}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","order_event","{""created_at"": ""2025-04-20 09:26:55"", ""user_id"": 7748}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","order_event","{""created_at"": ""2025-04-20 08:50:55"", ""user_id"": 6281}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","order_event","{""created_at"": ""2025-04-20 08:44:55"", ""user_id"": 2998}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","order_event","{""created_at"": ""2025-04-20 08:58:55"", ""user_id"": 4245}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","order_event","{""created_at"": ""2025-04-20 08:42:55"", ""user_id"": 165}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","order_event","{""created_at"": ""2025-04-20 08:59:55"", ""user_id"": 7042}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","order_event","{""created_at"": ""2025-04-20 08:41:55"", ""user_id"": 3025}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","order_event","{""created_at"": ""2025-04-20 08:39:55"", ""user_id"": 2230}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","order_event","{""created_at"": ""2025-04-20 08:48:55"", ""user_id"": 6966}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 08:38:55"", ""order_id"": 9693, ""store_id"": 77, ""product_id"": 133, ""quantity"": 5}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 08:52:55"", ""order_id"": 9693, ""store_id"": 86, ""product_id"": 670, ""quantity"": 7}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 08:52:55"", ""order_id"": 9693, ""store_id"": 62, ""product_id"": 889, ""quantity"": 4}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 08:45:55"", ""order_id"": 12292, ""store_id"": 14, ""product_id"": 194, ""quantity"": 9}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:09:55"", ""order_id"": 13035, ""store_id"": 71, ""product_id"": 610, ""quantity"": 5}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:06:55"", ""order_id"": 1274, ""store_id"": 12, ""product_id"": 327, ""quantity"": 10}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:25:55"", ""order_id"": 11328, ""store_id"": 43, ""product_id"": 768, ""quantity"": 8}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:17:55"", ""order_id"": 11328, ""store_id"": 78, ""product_id"": 849, ""quantity"": 1}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 08:50:55"", ""order_id"": 11328, ""store_id"": 75, ""product_id"": 912, ""quantity"": 7}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 08:54:55"", ""order_id"": 10007, ""store_id"": 79, ""product_id"": 835, ""quantity"": 3}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:12:55"", ""order_id"": 10007, ""store_id"": 82, ""product_id"": 293, ""quantity"": 10}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 08:37:55"", ""order_id"": 10007, ""store_id"": 89, ""product_id"": 68, ""quantity"": 9}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 08:48:55"", ""order_id"": 10010, ""store_id"": 37, ""product_id"": 642, ""quantity"": 8}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:31:55"", ""order_id"": 10010, ""store_id"": 29, ""product_id"": 474, ""quantity"": 6}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:26:55"", ""order_id"": 14261, ""store_id"": 72, ""product_id"": 910, ""quantity"": 8}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 08:47:55"", ""order_id"": 4643, ""store_id"": 6, ""product_id"": 185, ""quantity"": 10}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:23:55"", ""order_id"": 4643, ""store_id"": 6, ""product_id"": 930, ""quantity"": 1}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 08:37:55"", ""order_id"": 388, ""store_id"": 59, ""product_id"": 150, ""quantity"": 2}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:32:55"", ""order_id"": 388, ""store_id"": 16, ""product_id"": 43, ""quantity"": 4}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:28:55"", ""order_id"": 5911, ""store_id"": 18, ""product_id"": 564, ""quantity"": 4}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:02:55"", ""order_id"": 5911, ""store_id"": 83, ""product_id"": 406, ""quantity"": 3}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:04:55"", ""order_id"": 4561, ""store_id"": 15, ""product_id"": 872, ""quantity"": 1}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 08:38:55"", ""order_id"": 4561, ""store_id"": 1, ""product_id"": 797, ""quantity"": 6}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:12:55"", ""order_id"": 4561, ""store_id"": 98, ""product_id"": 132, ""quantity"": 3}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:10:55"", ""order_id"": 9953, ""store_id"": 49, ""product_id"": 835, ""quantity"": 7}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 08:42:55"", ""order_id"": 9953, ""store_id"": 94, ""product_id"": 698, ""quantity"": 4}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:35:55"", ""order_id"": 9953, ""store_id"": 67, ""product_id"": 935, ""quantity"": 2}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 09:01:55"", ""order_id"": 6607, ""store_id"": 29, ""product_id"": 132, ""quantity"": 8}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 08:43:55"", ""order_id"": 6607, ""store_id"": 57, ""product_id"": 580, ""quantity"": 4}","2025-04-20 09:35:55"
"scheduled__2025-04-19T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-20 08:58:55"", ""order_id"": 6607, ""store_id"": 19, ""product_id"": 268, ""quantity"": 4}","2025-04-20 09:35:55"
