"batch_id","event_type","payload","batch_created_at"
"scheduled__2025-04-20T17:20:00+00:00","store_event","{""created_at"": ""2025-04-20 18:15:00"", ""name"": ""bNbfVgRaB"", ""tax_id"": 333030413550, ""status"": ""active""}","2025-04-20 18:20:01"
"scheduled__2025-04-20T17:20:00+00:00","store_event","{""created_at"": ""2025-04-20 18:00:00"", ""name"": ""aYSxHqH"", ""tax_id"": 449058324703, ""status"": ""active""}","2025-04-20 18:20:01"
"scheduled__2025-04-20T17:20:00+00:00","product_event","{""created_at"": ""2025-04-20 17:32:00"", ""name"": ""eZMEsOAoX"", ""price"": 105.07}","2025-04-20 18:20:01"
"scheduled__2025-04-20T17:20:00+00:00","product_event","{""created_at"": ""2025-04-20 17:28:00"", ""name"": ""HmbUZMt"", ""price"": 247.52}","2025-04-20 18:20:01"
"scheduled__2025-04-20T17:20:00+00:00","order_event","{""created_at"": ""2025-04-20 18:03:00"", ""user_id"": 8597}","2025-04-20 18:20:01"
"scheduled__2025-04-20T17:20:00+00:00","order_event","{""created_at"": ""2025-04-20 17:41:00"", ""user_id"": 7796}","2025-04-20 18:20:01"
"scheduled__2025-04-20T17:20:00+00:00","order_event","{""created_at"": ""2025-04-20 17:34:00"", ""user_id"": 3746}","2025-04-20 18:20:01"
"scheduled__2025-04-20T17:20:00+00:00","order_event","{""created_at"": ""2025-04-20 17:58:00"", ""user_id"": 8459}","2025-04-20 18:20:01"
"scheduled__2025-04-20T17:20:00+00:00","order_event","{""created_at"": ""2025-04-20 17:44:00"", ""user_id"": 2972}","2025-04-20 18:20:01"
"scheduled__2025-04-20T17:20:00+00:00","order_event","{""created_at"": ""2025-04-20 18:10:00"", ""user_id"": 6461}","2025-04-20 18:20:01"
"scheduled__2025-04-20T17:20:00+00:00","order_event","{""created_at"": ""2025-04-20 17:40:00"", ""user_id"": 6964}","2025-04-20 18:20:01"
"scheduled__2025-04-20T17:20:00+00:00","order_event","{""created_at"": ""2025-04-20 18:13:00"", ""user_id"": 5487}","2025-04-20 18:20:01"
