"batch_id","event_type","payload","batch_created_at"
"scheduled__2025-04-20T13:20:00+00:00","store_event","{""created_at"": ""2025-04-20 13:48:00"", ""name"": ""Memvz"", ""tax_id"": 789813035820, ""status"": ""active""}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","store_event","{""created_at"": ""2025-04-20 13:48:00"", ""name"": ""nEwlstb"", ""tax_id"": 587721462920, ""status"": ""active""}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","product_event","{""created_at"": ""2025-04-20 13:54:00"", ""name"": ""bQjtazu"", ""price"": 4.79}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","product_event","{""created_at"": ""2025-04-20 13:28:00"", ""name"": ""gTIwKE"", ""price"": 14.58}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","order_event","{""created_at"": ""2025-04-20 13:58:00"", ""user_id"": 545}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","order_event","{""created_at"": ""2025-04-20 14:09:00"", ""user_id"": 3210}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","order_event","{""created_at"": ""2025-04-20 13:59:00"", ""user_id"": 8823}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","order_event","{""created_at"": ""2025-04-20 13:22:00"", ""user_id"": 4278}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","order_event","{""created_at"": ""2025-04-20 13:36:00"", ""user_id"": 7950}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","order_event","{""created_at"": ""2025-04-20 13:25:00"", ""user_id"": 1163}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","order_event","{""created_at"": ""2025-04-20 13:26:00"", ""user_id"": 442}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","order_event","{""created_at"": ""2025-04-20 13:37:00"", ""user_id"": 1747}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","order_event","{""created_at"": ""2025-04-20 13:32:00"", ""user_id"": 4494}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","order_event","{""created_at"": ""2025-04-20 13:39:00"", ""user_id"": 8867}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 13:50:00"", ""order_id"": 9693, ""store_id"": 77, ""product_id"": 133, ""quantity"": 5}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 13:33:00"", ""order_id"": 9693, ""store_id"": 86, ""product_id"": 670, ""quantity"": 9}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 14:03:00"", ""order_id"": 12292, ""store_id"": 62, ""product_id"": 889, ""quantity"": 7}","2025-04-20 14:20:01"
"scheduled__2025-04-20T13:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 14:09:00"", ""order_id"": 12292, ""store_id"": 14, ""product_id"": 194, ""quantity"": 3}","2025-04-20 14:20:01"
