"batch_id","event_type","payload","batch_created_at"
"scheduled__2025-04-18T20:00:00+00:00","store_event","{""created_at"": ""2025-04-19 16:14:29"", ""name"": ""uEbklcmUz"", ""tax_id"": 975294799161, ""status"": ""active""}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","store_event","{""created_at"": ""2025-04-19 15:59:29"", ""name"": ""BOSgH"", ""tax_id"": 578233018565, ""status"": ""active""}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","product_event","{""created_at"": ""2025-04-19 15:46:29"", ""name"": ""MFLEvXH""}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","product_event","{""created_at"": ""2025-04-19 16:04:29"", ""name"": ""kbJlCd""}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","order_event","{""created_at"": ""2025-04-19 16:18:29"", ""user_id"": 2153}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","order_event","{""created_at"": ""2025-04-19 15:57:29"", ""user_id"": 7534}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","order_event","{""created_at"": ""2025-04-19 15:45:29"", ""user_id"": 7494}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","order_event","{""created_at"": ""2025-04-19 15:38:29"", ""user_id"": 4991}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","order_event","{""created_at"": ""2025-04-19 16:01:29"", ""user_id"": 2761}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","order_event","{""created_at"": ""2025-04-19 15:44:29"", ""user_id"": 9477}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","order_event","{""created_at"": ""2025-04-19 15:51:29"", ""user_id"": 8079}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","order_event","{""created_at"": ""2025-04-19 16:24:29"", ""user_id"": 6532}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","order_event","{""created_at"": ""2025-04-19 16:14:29"", ""user_id"": 3767}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","order_event","{""created_at"": ""2025-04-19 16:28:29"", ""user_id"": 4046}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 15:33:29"", ""order_id"": 550, ""store_id"": 5, ""product_id"": 662, ""quantity"": 9}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 15:55:29"", ""order_id"": 550, ""store_id"": 100, ""product_id"": 704, ""quantity"": 1}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 15:32:29"", ""order_id"": 11090, ""store_id"": 100, ""product_id"": 974, ""quantity"": 7}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 16:14:29"", ""order_id"": 11090, ""store_id"": 67, ""product_id"": 449, ""quantity"": 1}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 16:29:29"", ""order_id"": 11090, ""store_id"": 35, ""product_id"": 118, ""quantity"": 10}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 16:21:29"", ""order_id"": 3486, ""store_id"": 13, ""product_id"": 303, ""quantity"": 4}","2025-04-19 16:30:30"
"scheduled__2025-04-18T20:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 15:40:29"", ""order_id"": 3935, ""store_id"": 13, ""product_id"": 542, ""quantity"": 6}","2025-04-19 16:30:30"
