"batch_id","event_type","payload","batch_created_at"
"scheduled__2025-04-20T09:20:00+00:00","store_event","{""created_at"": ""2025-04-20 10:38:10"", ""name"": ""fIDuKIc"", ""tax_id"": 682655391312, ""status"": ""active""}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","store_event","{""created_at"": ""2025-04-20 10:45:10"", ""name"": ""AjAnADZj"", ""tax_id"": 907534035637, ""status"": ""active""}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","product_event","{""created_at"": ""2025-04-20 11:00:10"", ""name"": ""nHlupxHf"", ""price"": 318.32}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","product_event","{""created_at"": ""2025-04-20 10:59:10"", ""name"": ""InEGm"", ""price"": 153.37}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","order_event","{""created_at"": ""2025-04-20 10:38:10"", ""user_id"": 5790}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","order_event","{""created_at"": ""2025-04-20 10:34:10"", ""user_id"": 235}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","order_event","{""created_at"": ""2025-04-20 10:08:10"", ""user_id"": 4402}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","order_event","{""created_at"": ""2025-04-20 10:56:10"", ""user_id"": 2490}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","order_event","{""created_at"": ""2025-04-20 10:13:10"", ""user_id"": 9219}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","order_event","{""created_at"": ""2025-04-20 10:03:10"", ""user_id"": 6900}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","order_event","{""created_at"": ""2025-04-20 10:55:10"", ""user_id"": 2702}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","order_event","{""created_at"": ""2025-04-20 10:45:10"", ""user_id"": 4024}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","order_event","{""created_at"": ""2025-04-20 11:00:10"", ""user_id"": 290}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","order_event","{""created_at"": ""2025-04-20 10:46:10"", ""user_id"": 241}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 10:47:10"", ""order_id"": 9693, ""store_id"": 77, ""product_id"": 133, ""quantity"": 8}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 10:40:10"", ""order_id"": 9693, ""store_id"": 86, ""product_id"": 670, ""quantity"": 3}","2025-04-20 11:02:10"
"scheduled__2025-04-20T09:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 10:16:10"", ""order_id"": 9693, ""store_id"": 62, ""product_id"": 889, ""quantity"": 5}","2025-04-20 11:02:10"
