"batch_id","event_type","payload","batch_created_at"
"scheduled__2025-04-20T10:20:00+00:00","store_event","{""created_at"": ""2025-04-20 10:35:00"", ""name"": ""FjdtStX"", ""tax_id"": 755334088955, ""status"": ""active""}","2025-04-20 11:20:01"
"scheduled__2025-04-20T10:20:00+00:00","store_event","{""created_at"": ""2025-04-20 11:17:00"", ""name"": ""BYLIR"", ""tax_id"": 289473548622, ""status"": ""active""}","2025-04-20 11:20:01"
"scheduled__2025-04-20T10:20:00+00:00","product_event","{""created_at"": ""2025-04-20 10:41:00"", ""name"": ""cZobZo"", ""price"": 318.01}","2025-04-20 11:20:01"
"scheduled__2025-04-20T10:20:00+00:00","product_event","{""created_at"": ""2025-04-20 11:15:00"", ""name"": ""GqOqmepwC"", ""price"": 468.86}","2025-04-20 11:20:01"
"scheduled__2025-04-20T10:20:00+00:00","order_event","{""created_at"": ""2025-04-20 10:38:00"", ""user_id"": 3311}","2025-04-20 11:20:01"
"scheduled__2025-04-20T10:20:00+00:00","order_event","{""created_at"": ""2025-04-20 11:02:00"", ""user_id"": 6554}","2025-04-20 11:20:01"
"scheduled__2025-04-20T10:20:00+00:00","order_event","{""created_at"": ""2025-04-20 10:23:00"", ""user_id"": 6340}","2025-04-20 11:20:01"
"scheduled__2025-04-20T10:20:00+00:00","order_event","{""created_at"": ""2025-04-20 11:06:00"", ""user_id"": 2777}","2025-04-20 11:20:01"
"scheduled__2025-04-20T10:20:00+00:00","order_event","{""created_at"": ""2025-04-20 10:26:00"", ""user_id"": 4788}","2025-04-20 11:20:01"
"scheduled__2025-04-20T10:20:00+00:00","order_event","{""created_at"": ""2025-04-20 11:19:00"", ""user_id"": 1761}","2025-04-20 11:20:01"
"scheduled__2025-04-20T10:20:00+00:00","order_event","{""created_at"": ""2025-04-20 10:26:00"", ""user_id"": 8886}","2025-04-20 11:20:01"
"scheduled__2025-04-20T10:20:00+00:00","order_event","{""created_at"": ""2025-04-20 10:27:00"", ""user_id"": 2442}","2025-04-20 11:20:01"
"scheduled__2025-04-20T10:20:00+00:00","order_event","{""created_at"": ""2025-04-20 10:43:00"", ""user_id"": 2598}","2025-04-20 11:20:01"
"scheduled__2025-04-20T10:20:00+00:00","order_event","{""created_at"": ""2025-04-20 11:02:00"", ""user_id"": 9374}","2025-04-20 11:20:01"
"scheduled__2025-04-20T10:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 10:51:00"", ""order_id"": 9693, ""store_id"": 77, ""product_id"": 133, ""quantity"": 8}","2025-04-20 11:20:01"
"scheduled__2025-04-20T10:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 10:42:00"", ""order_id"": 9693, ""store_id"": 86, ""product_id"": 670, ""quantity"": 3}","2025-04-20 11:20:01"
